time,milliseconds,measurement,value,field,type,host,device,platform
15:46:36:467,19242,IMU,1347,mx,magnet,Name,Device1,Android
15:46:36:467,19242,IMU,-5998,my,magnet,Name,Device1,Android
15:46:36:467,19242,IMU,2877,mz,magnet,Name,Device1,Android
15:46:36:489,19264,sensor,185,a0,adc,Name,Device1,Android
15:46:36:512,19287,IMU,83,ax,acceleration,Name,Device1,Android
15:46:36:512,19287,IMU,858,ay,acceleration,Name,Device1,Android
15:46:36:512,19287,IMU,4,az,acceleration,Name,Device1,Android
15:46:36:535,19310,IMU,21,gx,gyration,Name,Device1,Android
15:46:36:535,19310,IMU,4,gy,gyration,Name,Device1,Android
15:46:36:535,19310,IMU,-5,gz,gyration,Name,Device1,Android
15:46:36:557,19332,IMU,1339,mx,magnet,Name,Device1,Android
15:46:36:557,19332,IMU,-6017,my,magnet,Name,Device1,Android
15:46:36:557,19332,IMU,2860,mz,magnet,Name,Device1,Android
15:46:36:580,19355,sensor,171,a0,adc,Name,Device1,Android
15:46:36:602,19377,IMU,121,ax,acceleration,Name,Device1,Android
15:46:36:602,19377,IMU,1075,ay,acceleration,Name,Device1,Android
15:46:36:602,19377,IMU,-111,az,acceleration,Name,Device1,Android
15:46:36:625,19400,IMU,14,gx,gyration,Name,Device1,Android
15:46:36:625,19400,IMU,0,gy,gyration,Name,Device1,Android
15:46:36:625,19400,IMU,-10,gz,gyration,Name,Device1,Android
15:46:36:658,19433,IMU,1312,mx,magnet,Name,Device1,Android
15:46:36:658,19433,IMU,-6035,my,magnet,Name,Device1,Android
15:46:36:658,19433,IMU,2962,mz,magnet,Name,Device1,Android
15:46:36:681,19456,sensor,163,a0,adc,Name,Device1,Android
15:46:36:703,19478,IMU,202,ax,acceleration,Name,Device1,Android
15:46:36:703,19478,IMU,918,ay,acceleration,Name,Device1,Android
15:46:36:703,19478,IMU,-136,az,acceleration,Name,Device1,Android
15:46:36:725,19500,IMU,20,gx,gyration,Name,Device1,Android
15:46:36:725,19500,IMU,6,gy,gyration,Name,Device1,Android
15:46:36:725,19500,IMU,-23,gz,gyration,Name,Device1,Android
15:46:36:748,19523,IMU,1360,mx,magnet,Name,Device1,Android
15:46:36:748,19523,IMU,-6070,my,magnet,Name,Device1,Android
15:46:36:748,19523,IMU,2914,mz,magnet,Name,Device1,Android
15:46:36:771,19546,sensor,131,a0,adc,Name,Device1,Android
15:46:36:795,19570,IMU,155,ax,acceleration,Name,Device1,Android
15:46:36:795,19570,IMU,867,ay,acceleration,Name,Device1,Android
15:46:36:795,19570,IMU,179,az,acceleration,Name,Device1,Android
15:46:36:816,19591,IMU,-18,gx,gyration,Name,Device1,Android
15:46:36:816,19591,IMU,18,gy,gyration,Name,Device1,Android
15:46:36:816,19591,IMU,-15,gz,gyration,Name,Device1,Android
15:46:36:838,19613,IMU,1360,mx,magnet,Name,Device1,Android
15:46:36:838,19613,IMU,-6053,my,magnet,Name,Device1,Android
15:46:36:838,19613,IMU,2896,mz,magnet,Name,Device1,Android
15:46:36:861,19636,sensor,113,a0,adc,Name,Device1,Android
15:46:36:883,19658,IMU,-284,ax,acceleration,Name,Device1,Android
15:46:36:883,19658,IMU,1427,ay,acceleration,Name,Device1,Android
15:46:36:883,19658,IMU,-462,az,acceleration,Name,Device1,Android
15:46:36:906,19681,IMU,-2,gx,gyration,Name,Device1,Android
15:46:36:906,19681,IMU,15,gy,gyration,Name,Device1,Android
15:46:36:906,19681,IMU,-22,gz,gyration,Name,Device1,Android
15:46:36:928,19703,IMU,1381,mx,magnet,Name,Device1,Android
15:46:36:928,19703,IMU,-6045,my,magnet,Name,Device1,Android
15:46:36:928,19703,IMU,2776,mz,magnet,Name,Device1,Android
15:46:36:951,19726,sensor,148,a0,adc,Name,Device1,Android
15:46:36:973,19748,IMU,188,ax,acceleration,Name,Device1,Android
15:46:36:973,19748,IMU,898,ay,acceleration,Name,Device1,Android
15:46:36:973,19748,IMU,5,az,acceleration,Name,Device1,Android
15:46:36:996,19771,IMU,-25,gx,gyration,Name,Device1,Android
15:46:36:996,19771,IMU,12,gy,gyration,Name,Device1,Android
15:46:36:996,19771,IMU,-32,gz,gyration,Name,Device1,Android
15:46:37:18,19793,IMU,1462,mx,magnet,Name,Device1,Android
15:46:37:18,19793,IMU,-6105,my,magnet,Name,Device1,Android
15:46:37:18,19793,IMU,2718,mz,magnet,Name,Device1,Android
15:46:37:40,19815,sensor,210,a0,adc,Name,Device1,Android
15:46:37:63,19838,IMU,106,ax,acceleration,Name,Device1,Android
15:46:37:63,19838,IMU,994,ay,acceleration,Name,Device1,Android
15:46:37:63,19838,IMU,70,az,acceleration,Name,Device1,Android
15:46:37:86,19861,IMU,-18,gx,gyration,Name,Device1,Android
15:46:37:86,19861,IMU,40,gy,gyration,Name,Device1,Android
15:46:37:86,19861,IMU,-23,gz,gyration,Name,Device1,Android
15:46:37:108,19883,IMU,1550,mx,magnet,Name,Device1,Android
15:46:37:108,19883,IMU,-6107,my,magnet,Name,Device1,Android
15:46:37:108,19883,IMU,2621,mz,magnet,Name,Device1,Android
15:46:37:131,19906,sensor,119,a0,adc,Name,Device1,Android
15:46:37:153,19928,IMU,-18,ax,acceleration,Name,Device1,Android
15:46:37:153,19928,IMU,1006,ay,acceleration,Name,Device1,Android
15:46:37:153,19928,IMU,4,az,acceleration,Name,Device1,Android
15:46:37:175,19951,IMU,-13,gx,gyration,Name,Device1,Android
15:46:37:175,19951,IMU,24,gy,gyration,Name,Device1,Android
15:46:37:175,19951,IMU,-23,gz,gyration,Name,Device1,Android
15:46:37:198,19973,IMU,1572,mx,magnet,Name,Device1,Android
15:46:37:198,19973,IMU,-6118,my,magnet,Name,Device1,Android
15:46:37:198,19973,IMU,2490,mz,magnet,Name,Device1,Android
15:46:37:221,19996,sensor,198,a0,adc,Name,Device1,Android
15:46:37:248,20023,IMU,1,ax,acceleration,Name,Device1,Android
15:46:37:248,20023,IMU,984,ay,acceleration,Name,Device1,Android
15:46:37:248,20023,IMU,103,az,acceleration,Name,Device1,Android
15:46:37:266,20041,IMU,2,gx,gyration,Name,Device1,Android
15:46:37:266,20041,IMU,-13,gy,gyration,Name,Device1,Android
15:46:37:266,20041,IMU,-10,gz,gyration,Name,Device1,Android
15:46:37:288,20063,IMU,1605,mx,magnet,Name,Device1,Android
15:46:37:288,20063,IMU,-6148,my,magnet,Name,Device1,Android
15:46:37:288,20063,IMU,2460,mz,magnet,Name,Device1,Android
15:46:37:311,20086,sensor,150,a0,adc,Name,Device1,Android
15:46:37:338,20113,IMU,-106,ax,acceleration,Name,Device1,Android
15:46:37:338,20113,IMU,978,ay,acceleration,Name,Device1,Android
15:46:37:338,20113,IMU,-16,az,acceleration,Name,Device1,Android
15:46:37:356,20131,IMU,7,gx,gyration,Name,Device1,Android
15:46:37:356,20131,IMU,-11,gy,gyration,Name,Device1,Android
15:46:37:356,20131,IMU,1,gz,gyration,Name,Device1,Android
15:46:37:378,20153,IMU,1593,mx,magnet,Name,Device1,Android
15:46:37:378,20153,IMU,-6152,my,magnet,Name,Device1,Android
15:46:37:378,20153,IMU,2471,mz,magnet,Name,Device1,Android
15:46:37:401,20176,sensor,180,a0,adc,Name,Device1,Android
15:46:37:424,20199,IMU,121,ax,acceleration,Name,Device1,Android
15:46:37:424,20199,IMU,952,ay,acceleration,Name,Device1,Android
15:46:37:424,20199,IMU,136,az,acceleration,Name,Device1,Android
15:46:37:446,20221,IMU,8,gx,gyration,Name,Device1,Android
15:46:37:446,20221,IMU,-10,gy,gyration,Name,Device1,Android
15:46:37:446,20221,IMU,0,gz,gyration,Name,Device1,Android
15:46:37:468,20243,IMU,1546,mx,magnet,Name,Device1,Android
15:46:37:468,20243,IMU,-6082,my,magnet,Name,Device1,Android
15:46:37:468,20243,IMU,2415,mz,magnet,Name,Device1,Android
15:46:37:492,20267,sensor,158,a0,adc,Name,Device1,Android
15:46:37:513,20288,IMU,63,ax,acceleration,Name,Device1,Android
15:46:37:513,20288,IMU,970,ay,acceleration,Name,Device1,Android
15:46:37:513,20288,IMU,-131,az,acceleration,Name,Device1,Android
15:46:37:537,20312,IMU,18,gx,gyration,Name,Device1,Android
15:46:37:537,20312,IMU,-28,gy,gyration,Name,Device1,Android
15:46:37:537,20312,IMU,8,gz,gyration,Name,Device1,Android
15:46:37:558,20333,IMU,1533,mx,magnet,Name,Device1,Android
15:46:37:558,20333,IMU,-6089,my,magnet,Name,Device1,Android
15:46:37:558,20333,IMU,2478,mz,magnet,Name,Device1,Android
15:46:37:581,20356,sensor,125,a0,adc,Name,Device1,Android
15:46:37:614,20389,IMU,-299,ax,acceleration,Name,Device1,Android
15:46:37:614,20389,IMU,1082,ay,acceleration,Name,Device1,Android
15:46:37:614,20389,IMU,-217,az,acceleration,Name,Device1,Android
15:46:37:626,20401,IMU,18,gx,gyration,Name,Device1,Android
15:46:37:626,20401,IMU,-58,gy,gyration,Name,Device1,Android
15:46:37:626,20401,IMU,0,gz,gyration,Name,Device1,Android
15:46:37:648,20423,IMU,1459,mx,magnet,Name,Device1,Android
15:46:37:648,20423,IMU,-6054,my,magnet,Name,Device1,Android
15:46:37:648,20423,IMU,2559,mz,magnet,Name,Device1,Android
15:46:37:671,20446,sensor,147,a0,adc,Name,Device1,Android
15:46:37:693,20468,IMU,454,ax,acceleration,Name,Device1,Android
15:46:37:693,20468,IMU,925,ay,acceleration,Name,Device1,Android
15:46:37:693,20468,IMU,180,az,acceleration,Name,Device1,Android
15:46:37:716,20491,IMU,13,gx,gyration,Name,Device1,Android
15:46:37:716,20491,IMU,-41,gy,gyration,Name,Device1,Android
15:46:37:716,20491,IMU,-3,gz,gyration,Name,Device1,Android
15:46:37:738,20513,IMU,1404,mx,magnet,Name,Device1,Android
15:46:37:738,20513,IMU,-6053,my,magnet,Name,Device1,Android
15:46:37:738,20513,IMU,2598,mz,magnet,Name,Device1,Android
15:46:37:761,20536,sensor,227,a0,adc,Name,Device1,Android
15:46:37:783,20558,IMU,281,ax,acceleration,Name,Device1,Android
15:46:37:783,20558,IMU,771,ay,acceleration,Name,Device1,Android
15:46:37:783,20558,IMU,219,az,acceleration,Name,Device1,Android
15:46:37:806,20581,IMU,4,gx,gyration,Name,Device1,Android
15:46:37:806,20581,IMU,-4,gy,gyration,Name,Device1,Android
15:46:37:806,20581,IMU,2,gz,gyration,Name,Device1,Android
15:46:37:829,20604,IMU,1341,mx,magnet,Name,Device1,Android
15:46:37:829,20604,IMU,-6019,my,magnet,Name,Device1,Android
15:46:37:829,20604,IMU,2623,mz,magnet,Name,Device1,Android
15:46:37:851,20626,sensor,166,a0,adc,Name,Device1,Android
15:46:37:873,20648,IMU,-24,ax,acceleration,Name,Device1,Android
15:46:37:873,20648,IMU,1183,ay,acceleration,Name,Device1,Android
15:46:37:873,20648,IMU,-206,az,acceleration,Name,Device1,Android
15:46:37:897,20672,IMU,-1,gx,gyration,Name,Device1,Android
15:46:37:897,20672,IMU,11,gy,gyration,Name,Device1,Android
15:46:37:897,20672,IMU,-4,gz,gyration,Name,Device1,Android
15:46:37:918,20693,IMU,1334,mx,magnet,Name,Device1,Android
15:46:37:918,20693,IMU,-6007,my,magnet,Name,Device1,Android
15:46:37:918,20693,IMU,2559,mz,magnet,Name,Device1,Android
15:46:37:941,20716,sensor,119,a0,adc,Name,Device1,Android
15:46:37:966,20741,IMU,102,ax,acceleration,Name,Device1,Android
15:46:37:966,20741,IMU,979,ay,acceleration,Name,Device1,Android
15:46:37:966,20741,IMU,-37,az,acceleration,Name,Device1,Android
15:46:37:986,20761,IMU,0,gx,gyration,Name,Device1,Android
15:46:37:986,20761,IMU,-17,gy,gyration,Name,Device1,Android
15:46:37:986,20761,IMU,-9,gz,gyration,Name,Device1,Android
15:46:38:8,20783,IMU,1336,mx,magnet,Name,Device1,Android
15:46:38:8,20783,IMU,-5997,my,magnet,Name,Device1,Android
15:46:38:8,20783,IMU,2557,mz,magnet,Name,Device1,Android
15:46:38:31,20806,sensor,112,a0,adc,Name,Device1,Android
15:46:38:53,20828,IMU,93,ax,acceleration,Name,Device1,Android
15:46:38:53,20828,IMU,979,ay,acceleration,Name,Device1,Android
15:46:38:53,20828,IMU,-10,az,acceleration,Name,Device1,Android
15:46:38:76,20851,IMU,3,gx,gyration,Name,Device1,Android
15:46:38:76,20851,IMU,-1,gy,gyration,Name,Device1,Android
15:46:38:76,20851,IMU,-8,gz,gyration,Name,Device1,Android
15:46:38:98,20873,IMU,1335,mx,magnet,Name,Device1,Android
15:46:38:98,20873,IMU,-6012,my,magnet,Name,Device1,Android
15:46:38:98,20873,IMU,2544,mz,magnet,Name,Device1,Android
15:46:38:121,20896,sensor,227,a0,adc,Name,Device1,Android
15:46:38:148,20923,IMU,152,ax,acceleration,Name,Device1,Android
15:46:38:148,20923,IMU,968,ay,acceleration,Name,Device1,Android
15:46:38:148,20923,IMU,36,az,acceleration,Name,Device1,Android
15:46:38:165,20940,IMU,6,gx,gyration,Name,Device1,Android
15:46:38:165,20940,IMU,-5,gy,gyration,Name,Device1,Android
15:46:38:165,20940,IMU,-10,gz,gyration,Name,Device1,Android
15:46:38:188,20963,IMU,1370,mx,magnet,Name,Device1,Android
15:46:38:188,20963,IMU,-6022,my,magnet,Name,Device1,Android
15:46:38:188,20963,IMU,2531,mz,magnet,Name,Device1,Android
15:46:38:211,20986,sensor,199,a0,adc,Name,Device1,Android
15:46:38:234,21009,IMU,119,ax,acceleration,Name,Device1,Android
15:46:38:234,21009,IMU,967,ay,acceleration,Name,Device1,Android
15:46:38:234,21009,IMU,26,az,acceleration,Name,Device1,Android
15:46:38:255,21031,IMU,6,gx,gyration,Name,Device1,Android
15:46:38:255,21031,IMU,-12,gy,gyration,Name,Device1,Android
15:46:38:255,21031,IMU,-9,gz,gyration,Name,Device1,Android
15:46:38:278,21053,IMU,1354,mx,magnet,Name,Device1,Android
15:46:38:278,21053,IMU,-6003,my,magnet,Name,Device1,Android
15:46:38:278,21053,IMU,2565,mz,magnet,Name,Device1,Android
15:46:38:301,21076,sensor,217,a0,adc,Name,Device1,Android
15:46:38:323,21098,IMU,124,ax,acceleration,Name,Device1,Android
15:46:38:323,21098,IMU,973,ay,acceleration,Name,Device1,Android
15:46:38:323,21098,IMU,22,az,acceleration,Name,Device1,Android
15:46:38:345,21120,IMU,5,gx,gyration,Name,Device1,Android
15:46:38:345,21120,IMU,-4,gy,gyration,Name,Device1,Android
15:46:38:345,21120,IMU,-10,gz,gyration,Name,Device1,Android
15:46:38:368,21143,IMU,1369,mx,magnet,Name,Device1,Android
15:46:38:368,21143,IMU,-6032,my,magnet,Name,Device1,Android
15:46:38:368,21143,IMU,2548,mz,magnet,Name,Device1,Android
15:46:38:391,21166,sensor,224,a0,adc,Name,Device1,Android
15:46:38:426,21201,IMU,130,ax,acceleration,Name,Device1,Android
15:46:38:426,21201,IMU,971,ay,acceleration,Name,Device1,Android
15:46:38:426,21201,IMU,30,az,acceleration,Name,Device1,Android
15:46:38:437,21212,IMU,6,gx,gyration,Name,Device1,Android
15:46:38:437,21212,IMU,-7,gy,gyration,Name,Device1,Android
15:46:38:437,21212,IMU,-8,gz,gyration,Name,Device1,Android
15:46:38:458,21233,IMU,1344,mx,magnet,Name,Device1,Android
15:46:38:458,21233,IMU,-6015,my,magnet,Name,Device1,Android
15:46:38:458,21233,IMU,2521,mz,magnet,Name,Device1,Android
15:46:38:481,21256,sensor,208,a0,adc,Name,Device1,Android
15:46:38:503,21278,IMU,133,ax,acceleration,Name,Device1,Android
15:46:38:503,21278,IMU,969,ay,acceleration,Name,Device1,Android
15:46:38:503,21278,IMU,28,az,acceleration,Name,Device1,Android
15:46:38:526,21301,IMU,5,gx,gyration,Name,Device1,Android
15:46:38:526,21301,IMU,-4,gy,gyration,Name,Device1,Android
15:46:38:526,21301,IMU,-9,gz,gyration,Name,Device1,Android
15:46:38:553,21328,IMU,1342,mx,magnet,Name,Device1,Android
15:46:38:553,21328,IMU,-6022,my,magnet,Name,Device1,Android
